id_producto,name,price,color,tipo,id_categoria,id_fabricante,id_color,id_memoria
36143,ECS B85H3-M3(1.0),16.0,BLACK / GRAY,MOTHERBOARD,13,394,12.0,9930
36144,ASRock H61M-PS4 Micro ATX Intel Motherboard,16.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9931
36145,ASRock Z87 OC Formula,32.0,BLACK / YELLOW,MOTHERBOARD,13,355,35.0,9932
36146,ECS H87H3-M3(1.0),16.0,BLACK / GRAY,MOTHERBOARD,13,394,12.0,9933
36147,ASRock Z87 OC Formula/ac,32.0,BLACK / YELLOW,MOTHERBOARD,13,355,35.0,9934
36148,EVGA 111-IB-E692-KR Stinger,16.0,,MOTHERBOARD,13,80,,9935
36149,ECS Z87H3-A2X GOLDEN,32.0,BLACK / GOLD,MOTHERBOARD,13,394,75.0,9936
36150,ECS Z87H3-A2X EXTREME,32.0,BLACK / RED,MOTHERBOARD,13,394,18.0,9937
36151,Supermicro C7Z87-OCE,32.0,BLACK / BLUE,MOTHERBOARD,13,125,29.0,9938
36152,Biostar Hi-Fi Z87W,32.0,BLACK / BLUE,MOTHERBOARD,13,250,29.0,9939
36153,Biostar Hi-Fi Z87X 3D,32.0,BLACK / BLUE,MOTHERBOARD,13,250,29.0,9940
36154,MSI FM2-A75MA-P33,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9941
36155,ASRock H87WS-DL,32.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9942
36156,ASRock C226WS,32.0,BROWN / BLACK,MOTHERBOARD,13,355,10.0,9943
36157,ASRock E3C224,32.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9944
36158,ASRock E3C224-4L,32.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9945
36159,EVGA 150-SE-E789-KR,64.0,BLACK / RED,MOTHERBOARD,13,80,18.0,9946
36160,Zotac A75ITX-B-E,16.0,BLACK / YELLOW,MOTHERBOARD,13,281,35.0,9947
36161,Foxconn H87MX-D,16.0,,MOTHERBOARD,13,141,,9948
36162,ASRock FM2A55M-DGS R2.0,32.0,BLACK,MOTHERBOARD,13,355,2.0,9949
36163,Asus A55M-A,32.0,,MOTHERBOARD,13,12,,9950
36164,Asus Z87-Deluxe/QUAD,32.0,BLACK / GOLD,MOTHERBOARD,13,12,75.0,9951
36165,Gigabyte GA-F2A88XM-HD3,64.0,,MOTHERBOARD,13,19,,9952
36166,Gigabyte GA-H87N,16.0,BLACK / GRAY,MOTHERBOARD,13,19,12.0,9953
36167,ASRock FM2A88M Extreme4+,64.0,BROWN / BLACK,MOTHERBOARD,13,355,10.0,9954
36168,Gigabyte GA-Z87X-UD7 TH,32.0,BLACK / ORANGE,MOTHERBOARD,13,19,40.0,9955
36169,MSI A78M-E45,64.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9956
36170,MSI B85M-P33 V2,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9957
36171,Gigabyte GA-970A-DS3P BOM,32.0,BLACK / GRAY,MOTHERBOARD,13,19,12.0,9958
36172,MSI CSM-B85M-P32,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9959
36173,MSI CSM-B85M-E45,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9960
36174,ECS Z87H3-A3X,32.0,BLACK / GOLD,MOTHERBOARD,13,394,75.0,9961
36175,ASRock FM2A55M-HD+,32.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,9962
36176,Gigabyte GA-H87N-WIFI(REV2.0),16.0,BLACK / GRAY,MOTHERBOARD,13,19,12.0,9963
36177,ASRock FM2A78M-ITX+,32.0,BROWN / BLACK,MOTHERBOARD,13,355,10.0,9964
36178,Biostar A88M,32.0,BLACK / RED,MOTHERBOARD,13,250,18.0,9965
36179,Asus Z87I-Pro,16.0,BLACK / YELLOW,MOTHERBOARD,13,12,35.0,9966
36180,MSI Z87 MPOWER MAX AC,32.0,BLACK / YELLOW,MOTHERBOARD,13,27,35.0,9967
36181,MSI A55M-E35,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,9968
36182,Biostar AM1MHP,16.0,BLACK / YELLOW,MOTHERBOARD,13,250,35.0,9969
36183,Gigabyte GA-F2A55M-S1,64.0,BLACK,MOTHERBOARD,13,19,2.0,9970
36184,Asus Z97-DELUXE(NFC&WLC),32.0,BLACK / GOLD,MOTHERBOARD,13,12,75.0,9971
36185,ASRock H97 PERFORMANCE,32.0,BLACK / RED,MOTHERBOARD,13,355,18.0,9972
36186,Gigabyte GA-Z97X-Gaming GT,32.0,BLACK / RED,MOTHERBOARD,13,19,18.0,9973
36187,Biostar Hi-Fi Z97WE,32.0,BLACK / GOLD,MOTHERBOARD,13,250,75.0,9974
36188,ASRock Z97 OC FORMULA,32.0,BLACK / YELLOW,MOTHERBOARD,13,355,35.0,9975
36189,EVGA X99 FTW,128.0,BLACK / RED,MOTHERBOARD,13,80,18.0,9976
36190,ECS Z97-PK (V1.0),32.0,WHITE / GRAY,MOTHERBOARD,13,394,15.0,9977
36191,ASRock FM2A88X PRO3+,64.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,9978
36192,ASRock FM2A88M PRO3+,64.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,9979
36193,Gigabyte GA-Z87X-SLI,32.0,BLACK / GOLD,MOTHERBOARD,13,19,75.0,9980
36194,Gigabyte GA-Z97X-Game Plus,32.0,BLACK / GREEN,MOTHERBOARD,13,19,43.0,9981
36195,Asus P9D-I,16.0,BLACK / BLUE,MOTHERBOARD,13,12,29.0,9982
36196,ASRock E3C224D4M-16RE,32.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9983
36197,ASRock H170M-ITX/ac,32.0,BLACK / RED,MOTHERBOARD,13,355,18.0,9984
36198,ASRock B150M Pro4S/D3,64.0,BLACK / ORANGE,MOTHERBOARD,13,355,40.0,9985
36199,Asus H170M-PLUS/CSM,64.0,BLACK / GOLD,MOTHERBOARD,13,12,75.0,9986
36200,ASRock H170A-X1/3.1,64.0,BLACK / ORANGE,MOTHERBOARD,13,355,40.0,9987
36201,Gigabyte MW31-SP0,64.0,BLACK / BLUE,MOTHERBOARD,13,19,29.0,9988
36202,Supermicro MBD-C7H170-M-O,64.0,BLACK / RED,MOTHERBOARD,13,125,18.0,9989
36203,MSI B150M ECO,32.0,BLACK / WHITE,MOTHERBOARD,13,27,1.0,9990
36204,Biostar Z170GT7,64.0,BLACK / GRAY,MOTHERBOARD,13,250,12.0,9991
36205,ASRock E3C232D4U-V1L,64.0,GREEN / BLUE,MOTHERBOARD,13,355,95.0,9992
36206,ASRock B150 GAMING K4/HYPER,64.0,BLACK / RED,MOTHERBOARD,13,355,18.0,9993
36207,Asus M5A78L/USB3,32.0,BROWN,MOTHERBOARD,13,12,7.0,9994
36208,ASRock B150M Pro4V,64.0,BLACK / ORANGE,MOTHERBOARD,13,355,40.0,9995
36209,Asus H170-PRO/USB 3.1,64.0,BLACK / GOLD,MOTHERBOARD,13,12,75.0,9996
36210,Asus H170I-PRO/CSM,32.0,BLACK / GOLD,MOTHERBOARD,13,12,75.0,9997
36211,ECS H110I-C4P,32.0,BROWN / BLACK,MOTHERBOARD,13,394,10.0,9998
36212,Gigabyte GA-X170-WS ECC (rev. 1.0),64.0,BLUE,MOTHERBOARD,13,19,25.0,9999
36213,Biostar Z270GT8,64.0,BLACK / WHITE,MOTHERBOARD,13,250,1.0,10000
36214,Biostar Z270GT6,64.0,BLACK / WHITE,MOTHERBOARD,13,250,1.0,10001
36215,Gigabyte GA-H270-HD3P,64.0,BLACK / GOLD,MOTHERBOARD,13,19,75.0,10002
36216,MSI Z270 CAMO SQUAD,64.0,BLACK / BEIGE,MOTHERBOARD,13,27,145.0,10003
36217,ASRock Fatal1ty X299 Gaming K6,128.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,10004
36218,ASRock Fatal1ty X299 Professional Gaming i9,128.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,10005
36219,Supermicro C7H170-M,64.0,BLACK / RED,MOTHERBOARD,13,125,18.0,10006
36220,Supermicro C7Z270-CG,64.0,BLACK / GREEN,MOTHERBOARD,13,125,43.0,10007
36221,Gigabyte B360 HD3P,64.0,SILVER / BLACK,MOTHERBOARD,13,19,36.0,10008
36222,Gigabyte H310M HD2,32.0,SILVER / BLACK,MOTHERBOARD,13,19,36.0,10009
36223,MSI H310M PRO-VL,32.0,BROWN / BLACK,MOTHERBOARD,13,27,10.0,10010
36224,ASRock H310M-HDVP,32.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,10011
36225,EVGA B360 Micro Gaming,32.0,BLACK / YELLOW,MOTHERBOARD,13,80,35.0,10012
36226,Supermicro C9Z390-CG,128.0,BLACK,MOTHERBOARD,13,125,2.0,10013
36227,ASRock H410M-HDVP,64.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,10014
36228,Supermicro C9X299-RPGF,256.0,BLACK,MOTHERBOARD,13,125,2.0,10015
36229,EVGA Z490 DARK,64.0,BLACK,MOTHERBOARD,13,80,2.0,10016
36230,ASRock A520M-HDVP,64.0,BLACK / SILVER,MOTHERBOARD,13,355,5.0,10017
36231,Biostar X470MH,32.0,BLACK,MOTHERBOARD,13,250,2.0,10018
36232,ASRock B560M-HDV-A,64.0,SILVER / BLACK,MOTHERBOARD,13,355,36.0,10019
36233,ASRock Z590-C/ax,128.0,BLACK,MOTHERBOARD,13,355,2.0,10020
36234,Gigabyte B660M POWER DDR4,64.0,BLACK,MOTHERBOARD,13,19,2.0,10021
36235,MSI A520M PRO-C DASH,64.0,BROWN / BLACK,MOTHERBOARD,13,27,10.0,10022
36236,Asus PRIME H410M-F,64.0,BLACK / SILVER,MOTHERBOARD,13,12,5.0,10023
36237,Asus PRIME H610M-F D4-CSM,64.0,BLACK / SILVER,MOTHERBOARD,13,12,5.0,10024
36238,Asus EX-B660M-V5-PRO-D4,64.0,RED / BLACK,MOTHERBOARD,13,12,31.0,10025
36239,MSI PRO-B660M-VC-WIFI-DDR4,128.0,BLACK,MOTHERBOARD,13,27,2.0,10026
36240,Asus PRIME B760M-AJ D4,128.0,SILVER / BLACK,MOTHERBOARD,13,12,36.0,10027
36241,Asus Pro B760M-C-CSM,128.0,GREEN / BLACK,MOTHERBOARD,13,12,61.0,10028
36242,Biostar B560MH-E PRO,128.0,BROWN / SILVER,MOTHERBOARD,13,250,102.0,10029
36243,Biostar B760MX-E,96.0,BLACK,MOTHERBOARD,13,250,2.0,10030
36244,Biostar B760MH D4,64.0,BLACK,MOTHERBOARD,13,250,2.0,10031
36245,Gigabyte H610M S2,64.0,BROWN / SILVER,MOTHERBOARD,13,19,102.0,10032
36246,Asus PRIME B760M-K-CSM,96.0,SILVER / BLACK,MOTHERBOARD,13,12,36.0,10033
36247,Asus PRIME H610M-K ARGB-CSM,96.0,BLACK / SILVER,MOTHERBOARD,13,12,5.0,10034
36248,Biostar H610MS,64.0,BROWN / BLACK,MOTHERBOARD,13,250,10.0,10035
36249,Biostar H610MX2-E D5,96.0,BROWN / BLACK,MOTHERBOARD,13,250,10.0,10036
36250,Biostar H610MHC-E,64.0,BLACK,MOTHERBOARD,13,250,2.0,10037
36251,Biostar H610MHD D5,96.0,BLACK,MOTHERBOARD,13,250,2.0,10038
36252,Biostar B650MT-E PRO,192.0,BLACK / SILVER,MOTHERBOARD,13,250,5.0,10039
36253,Gigabyte GA-H55-USB3,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10040
36254,EVGA 141-LF-E658-KR,16.0,BLACK / GRAY,MOTHERBOARD,13,80,12.0,10041
36255,Biostar T5 XE CFX-SLI,16.0,,MOTHERBOARD,13,250,,10042
36256,EVGA 141-LF-E658-KR,16.0,BLACK / RED,MOTHERBOARD,13,80,18.0,10043
36257,Gigabyte GA-770TA-UD3,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10044
36258,ASRock 880GMH/USB3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10045
36259,Gigabyte GA-880GM-USB3,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10046
36260,Gigabyte GA-890XA-UD3,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10047
36261,ASRock 880G Extreme3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10048
36262,Asus M4A89TD Pro,16.0,BLACK / BLUE,MOTHERBOARD,13,12,29.0,10049
36263,Biostar TA890GXB HD,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10050
36264,ECS A890GXM-A,16.0,MULTICOLOR,MOTHERBOARD,13,394,6.0,10051
36265,Biostar TA890GXE,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10052
36266,EVGA 132-BL-E758-TR,24.0,BLACK / GRAY,MOTHERBOARD,13,80,12.0,10053
36267,EVGA 141-BL-E760-A1,24.0,BLACK / RED,MOTHERBOARD,13,80,18.0,10054
36268,ASRock 880GXH/USB3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10055
36269,ASRock 890GM Pro3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10056
36270,EVGA 123-CD-E635-KR,16.0,BLACK / GRAY,MOTHERBOARD,13,80,12.0,10057
36271,ASRock 890GX Extreme4,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10058
36272,MSI H55M-ED55,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10059
36273,Biostar TA790XE,16.0,MULTICOLOR,MOTHERBOARD,13,250,6.0,10060
36274,MSI 880GMA-E45,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10061
36275,Biostar TA880G HD,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10062
36276,MSI 870U-G55,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10063
36277,Foxconn A88GM Deluxe,16.0,,MOTHERBOARD,13,141,,10064
36278,Foxconn Q57M,16.0,,MOTHERBOARD,13,141,,10065
36279,MSI 880GMA-E53,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10066
36280,MSI 870A Fuzion,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10067
36281,MSI 870S-G54,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10068
36282,Biostar TH55 HD,16.0,,MOTHERBOARD,13,250,,10069
36283,Foxconn A9DA-S,16.0,BLACK / YELLOW,MOTHERBOARD,13,141,35.0,10070
36284,MSI 870-G45,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10071
36285,Asus M4A77D,16.0,,MOTHERBOARD,13,12,,10072
36286,Biostar H55A+,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10073
36287,MSI Big Bang Trinergy,16.0,,MOTHERBOARD,13,27,,10074
36288,Asus M4A77T/USB3,16.0,,MOTHERBOARD,13,12,,10075
36289,ECS A785GM-AD3(1.0),16.0,,MOTHERBOARD,13,394,,10076
36290,ECS H57H-MUS(1.0A),16.0,,MOTHERBOARD,13,394,,10077
36291,ECS P55H-AK (V1.0),16.0,,MOTHERBOARD,13,394,,10078
36292,ECS A880GM-AD3 (V1.0),32.0,,MOTHERBOARD,13,394,,10079
36293,ECS X58B-A3 SLI (V1.0),24.0,,MOTHERBOARD,13,394,,10080
36294,Biostar TA870+,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10081
36295,MSI Big Bang Fuzion,16.0,,MOTHERBOARD,13,27,,10082
36296,ASRock H55DE3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10083
36297,ASRock X58 Extreme 3,24.0,,MOTHERBOARD,13,355,,10084
36298,Asus P7P55 WS SuperComputer,16.0,BLACK / BLUE,MOTHERBOARD,13,12,29.0,10085
36299,ECS P55H-CM (V1.0),16.0,,MOTHERBOARD,13,394,,10086
36300,Asus Sabertooth 55i,16.0,MULTICOLOR,MOTHERBOARD,13,12,6.0,10087
36301,Jetway JHA12-LF,16.0,,MOTHERBOARD,13,396,,10088
36302,Foxconn A9DA,16.0,,MOTHERBOARD,13,141,,10089
36303,ECS A880GM-M7 (V2.0),16.0,,MOTHERBOARD,13,394,,10090
36304,ECS IC890GXM-A (V1.1),32.0,,MOTHERBOARD,13,394,,10091
36305,ASRock 880GMH/USB3 R2.0,16.0,,MOTHERBOARD,13,355,,10092
36306,Gigabyte GA-H67MA-UD2H,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10093
36307,Gigabyte GA-H67M-D2,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10094
36308,Gigabyte GA-P67A-UD3P,16.0,BLACK,MOTHERBOARD,13,19,2.0,10095
36309,Gigabyte GA-P67A-UD5,16.0,BLACK / SILVER,MOTHERBOARD,13,19,5.0,10096
36310,MSI H67MA-EA45,32.0,,MOTHERBOARD,13,27,,10097
36311,MSI H67MA-EA43,32.0,,MOTHERBOARD,13,27,,10098
36312,MSI H67MA-EA33,16.0,,MOTHERBOARD,13,27,,10099
36313,MSI P67A-GD55,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10100
36314,MSI P67S-C43,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10101
36315,MSI H67MS-E43,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10102
36316,Biostar TH67XE,16.0,,MOTHERBOARD,13,250,,10103
36317,MSI H67MA-E45,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10104
36318,MSI 870A-G55,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10105
36319,ECS P67H2-A4,16.0,,MOTHERBOARD,13,394,,10106
36320,ECS P67H2-A2 SLI,16.0,BLACK / WHITE,MOTHERBOARD,13,394,1.0,10107
36321,ECS H67H2-A3,16.0,,MOTHERBOARD,13,394,,10108
36322,ECS H67H2-M,16.0,BLACK / WHITE,MOTHERBOARD,13,394,1.0,10109
36323,ECS H67H2-M4,16.0,,MOTHERBOARD,13,394,,10110
36324,ASRock P67 Professional,32.0,,MOTHERBOARD,13,355,,10111
36325,ASRock P67 Extreme6,32.0,,MOTHERBOARD,13,355,,10112
36326,ASRock H67M-GE/HT,32.0,BLACK / WHITE,MOTHERBOARD,13,355,1.0,10113
36327,ASRock H67M-GE,32.0,,MOTHERBOARD,13,355,,10114
36328,Biostar TP67B+,16.0,,MOTHERBOARD,13,250,,10115
36329,Jetway HI08,16.0,,MOTHERBOARD,13,396,,10116
36330,Jetway MIH67M-HU3,16.0,,MOTHERBOARD,13,396,,10117
36331,MSI 880G-E45,16.0,,MOTHERBOARD,13,27,,10118
36332,MSI 880GMA-E55,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10119
36333,ASRock P67 Transformer,16.0,,MOTHERBOARD,13,355,,10120
36334,MSI 870A Fuzion Power Edition,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10121
36335,ASRock A770DE+,16.0,,MOTHERBOARD,13,355,,10122
36336,MSI H67MS-E33,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10123
36337,Foxconn H67A-S,16.0,BLACK / YELLOW,MOTHERBOARD,13,141,35.0,10124
36338,MSI 880GM-P51,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10125
36339,Biostar TP55,16.0,MULTICOLOR,MOTHERBOARD,13,250,6.0,10126
36340,Foxconn Inferno Katana,16.0,,MOTHERBOARD,13,141,,10127
36341,ECS A890GXM-A(2.0),32.0,,MOTHERBOARD,13,394,,10128
36342,Biostar TA785G3+,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10129
36343,Biostar TH55XERCH,16.0,,MOTHERBOARD,13,250,,10130
36344,MSI 880GM-E35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10131
36345,Biostar TA890GXERCH,16.0,,MOTHERBOARD,13,250,,10132
36346,Asus Maximus IV Extreme (REV 3.0),32.0,,MOTHERBOARD,13,12,,10133
36347,Asus P8P67 (REV 3.0),32.0,,MOTHERBOARD,13,12,,10134
36348,Asus P8P67 LE (REV 3.0),32.0,,MOTHERBOARD,13,12,,10135
36349,Asus P8P67 Deluxe (REV 3.0),32.0,,MOTHERBOARD,13,12,,10136
36350,MSI 880GMA-E35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10137
36351,Asus P8H67-M PRO/CSM (REV 3.0),32.0,,MOTHERBOARD,13,12,,10138
36352,Asus P8H67-M LX (REV 3.0),16.0,,MOTHERBOARD,13,12,,10139
36353,Asus P8P67-M PRO (REV 3.0),32.0,,MOTHERBOARD,13,12,,10140
36354,Asus P8P67-M (REV 3.0),32.0,,MOTHERBOARD,13,12,,10141
36355,MSI H67MS-E43 (B3),32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10142
36356,Gigabyte GA-H67N-USB3-B3,16.0,BLUE,MOTHERBOARD,13,19,25.0,10143
36357,ASRock P67 Extreme6 (B3),32.0,,MOTHERBOARD,13,355,,10144
36358,ASRock P67 Pro3 (B3),32.0,,MOTHERBOARD,13,355,,10145
36359,Gigabyte GA-P67A-UD5-B3,32.0,BLACK,MOTHERBOARD,13,19,2.0,10146
36360,Asus Sabertooth P67 (REV 3.0),32.0,,MOTHERBOARD,13,12,,10147
36361,Biostar TA880GU3+,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10148
36362,MSI 880GMS-E35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10149
36363,ASRock 890GX Pro3,32.0,,MOTHERBOARD,13,355,,10150
36364,Biostar TP67XE (B3),16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10151
36365,MSI 870A-G46,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10152
36366,MSI NF725GM-P43,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10153
36367,Biostar A870U3,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10154
36368,Asus P8P67 PRO (REV 3.0),32.0,,MOTHERBOARD,13,12,,10155
36369,ASRock H67M-GE (B3),32.0,,MOTHERBOARD,13,355,,10156
36370,ECS P67H2-A2 SLI (B3),32.0,BLACK / GRAY,MOTHERBOARD,13,394,12.0,10157
36371,MSI PH67S-C43 (B3),32.0,,MOTHERBOARD,13,27,,10158
36372,Intel DH67CFB3,16.0,BLUE,MOTHERBOARD,13,123,25.0,10159
36373,ASRock E350M1/USB3,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10160
36374,ASRock E350M1,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10161
36375,Gigabyte GA-Z68X-UD5-B3,32.0,BLACK,MOTHERBOARD,13,19,2.0,10162
36376,Gigabyte GA-Z68X-UD7-B3,32.0,BLACK,MOTHERBOARD,13,19,2.0,10163
36377,ECS H67H2-M2(1.0),32.0,BLACK / WHITE,MOTHERBOARD,13,394,1.0,10164
36378,Biostar A770 A2+,16.0,,MOTHERBOARD,13,250,,10165
36379,Biostar TZ68A+RCH,32.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10166
36380,Biostar TH55 XE,16.0,,MOTHERBOARD,13,250,,10167
36381,ASRock H61M-GE,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10168
36382,Biostar TA75M+,32.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10169
36383,Gigabyte GA-A75M-D2H,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10170
36384,ECS A75F-M2,16.0,BLACK / GRAY,MOTHERBOARD,13,394,12.0,10171
36385,Gigabyte GA-A75M-S2V,16.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10172
36386,ASRock P67 Transformer (B3),16.0,,MOTHERBOARD,13,355,,10173
36387,EVGA 160-SB-E679-KR,16.0,BLACK / RED,MOTHERBOARD,13,80,18.0,10174
36388,ASRock A75M,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10175
36389,ASRock A75 Extreme6,32.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10176
36390,ASRock A75 Pro4,32.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10177
36391,ASRock Z68 Professional Gen3,32.0,,MOTHERBOARD,13,355,,10178
36392,Biostar TA75M+RCH,32.0,,MOTHERBOARD,13,250,,10179
36393,ECS A75F-A,32.0,,MOTHERBOARD,13,394,,10180
36394,MSI 880GMA-E35 (FX),16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10181
36395,MSI A75A-G35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10182
36396,MSI Z68A-G43 (B3),32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10183
36397,MSI Z68MA-G45 (B3),32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10184
36398,Asus F1A75-V EVO,64.0,BLACK / BLUE,MOTHERBOARD,13,12,29.0,10185
36399,MSI H67A-G43 (B3),32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10186
36400,Biostar TA785G3HD,16.0,,MOTHERBOARD,13,250,,10187
36401,Asus P8H67-V (REV 3.0),32.0,,MOTHERBOARD,13,12,,10188
36402,ASRock Z68M/USB3,16.0,,MOTHERBOARD,13,355,,10189
36403,ASRock Z68M-ITX/HT,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10190
36404,ASRock 880GMH/U3S3,32.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10191
36405,MSI A75A-G55,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10192
36406,Gigabyte G1.SNIPER2,32.0,,MOTHERBOARD,13,19,,10193
36407,EVGA 160-SB-E689-KR,16.0,BLACK / RED,MOTHERBOARD,13,80,18.0,10194
36408,MSI Z68A-G45 (B3),32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10195
36409,MSI A55M-P35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10196
36410,MSI 990XA-GD55,32.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10197
36411,Gigabyte GA-A55M-S2V,32.0,BLUE / WHITE,MOTHERBOARD,13,19,53.0,10198
36412,Biostar A75MH,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10199
36413,Biostar A55MH,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10200
36414,Biostar H61MHB,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10201
36415,Biostar H61MLB,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10202
36416,Jetway JTN68M,16.0,,MOTHERBOARD,13,396,,10203
36417,Asus F1A75-M PRO/CSM,64.0,,MOTHERBOARD,13,12,,10204
36418,ECS A990FXM-A V1.0,128.0,,MOTHERBOARD,13,394,,10205
36419,Asus F1A55-M/CSM,32.0,BLACK / BLUE,MOTHERBOARD,13,12,29.0,10206
36420,MSI A75MA-P35,16.0,BLACK / BLUE,MOTHERBOARD,13,27,29.0,10207
36421,ECS A55F-M2(1.0A),32.0,BLACK / SILVER,MOTHERBOARD,13,394,5.0,10208
36422,ECS A55F-M3(1.0),32.0,,MOTHERBOARD,13,394,,10209
36423,Biostar TZ68K+,32.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10210
36424,Intel DZ68ZV,32.0,BLACK / BLUE,MOTHERBOARD,13,123,29.0,10211
36425,Jetway JHA16-ULTRA,16.0,,MOTHERBOARD,13,396,,10212
36426,Jetway JTIZ68MG,16.0,,MOTHERBOARD,13,396,,10213
36427,ASRock 770iCafe,16.0,BLACK / BLUE,MOTHERBOARD,13,355,29.0,10214
36428,Intel DB65ALB3,32.0,,MOTHERBOARD,13,123,,10215
36429,Biostar A55MLV,16.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10216
36430,Biostar TZ77MXE,32.0,BLACK / RED,MOTHERBOARD,13,250,18.0,10217
